status,gender,car,realty,children_count,income_amount,income_type,education_type,family_status,housing_type,work_phone,phone,email,occupation_type,family_members,age,working_yr
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,52.97841939910665,4.0
1.0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,42.13253062445583,3.0
0.0,M,Y,Y,3,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,5.0,42.0,15.0
1.0,M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,38.02336137507751,10.511680687538757
0.0,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,60.0,10.0
1.0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,33.14279860246106,6.1427986024610615
0.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,2.0,60.0,4.0
1.0,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,34.838755227509935,7.680339483406381
0.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Waiters/barmen staff,2.0,34.0,4.0
0.0,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,3.0,39.0,15.0
0.0,F,N,Y,0,126000.0,State servant,Higher education,Married,House / apartment,0,1,0,Nan,2.0,43.0,18.0
0.0,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,Private service staff,2.0,38.0,7.0
1.0,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,30.0,9.0
0.0,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,2.0,42.0,4.0
0.0,M,Y,N,0,180000.0,Working,Higher education,Separated,House / apartment,0,0,0,Laborers,1.0,33.0,14.0
0.0,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,3.0,41.0,5.0
0.0,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,2.0,29.0,3.0
1.0,M,Y,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,1.0,32.0,0.0
1.0,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,54.85196156995406,4.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,30.0,3.0
0.0,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,0,1,0,High skill tech staff,3.0,31.0,9.0
0.0,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,1,1,0,Nan,2.0,54.0,14.0
0.0,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3.0,34.0,15.0
1.0,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,3.0,30.552697931913016,2.66838124085219
1.0,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,37.0,7.0
0.0,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,33.0,4.0
0.0,F,N,Y,0,270000.0,State servant,Higher education,Married,House / apartment,1,1,0,Managers,2.0,37.0,0.0
1.0,F,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,5.0,33.0,1.0
1.0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,51.85675945158,0.28648109684000644
0.0,M,Y,Y,1,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,Nan,3.0,31.0,6.0
0.0,F,N,Y,3,103500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Medicine staff,5.0,29.0,4.0
0.0,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,31.0,4.0
1.0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,3.0,33.24649195443335,2.739475863300057
0.0,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,46.0,1.0
0.0,M,Y,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Drivers,3.0,31.0,4.0
1.0,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,27.53574863214934,2.071497264298677
1.0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Medicine staff,2.0,39.170020273872154,3.9433265753759494
0.0,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,0,1,1,Sales staff,3.0,22.0,3.0
1.0,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,37.297412636676306,2.107762089971078
1.0,F,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,IT staff,2.0,28.0,1.0
0.0,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,0,0,0,Managers,3.0,34.0,6.0
0.0,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Accountants,1.0,54.0,23.0
0.0,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3.0,46.0,9.0
0.0,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,47.0,4.0
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,40.0,6.0
1.0,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,32.18621056247173,3.8137894375282713
1.0,M,N,Y,0,199180.2320658702,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,41.057494141714216,18.795220349298617
0.0,M,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,1,1,0,Managers,1.0,26.0,0.0
0.0,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,3.0,39.0,10.0
0.0,F,N,Y,2,180000.0,Working,Higher education,Married,House / apartment,1,0,0,Nan,4.0,31.0,1.0
0.0,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,Laborers,2.0,28.0,9.0
1.0,F,N,Y,1,202500.0,Working,Higher education,Married,House / apartment,0,1,0,Sales staff,2.0,27.908387028762167,1.8167740575243334
0.0,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,34.0,11.0
0.0,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Nan,1.0,53.0,10.0
1.0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,45.0,1.0
0.0,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Nan,2.0,56.0,3.0
0.0,M,Y,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,2.0,36.0,8.0
1.0,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,26.0,2.0
0.0,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,35.0,1.0
1.0,F,N,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,40.35005041585816,2.0
1.0,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,2.0,34.37011659095562,3.7889650227133154
1.0,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,29.846173423276447,6.538520269829343
1.0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,46.32838304330939,2.2786028261151023
0.0,F,N,N,2,99000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,1,Cleaning staff,4.0,39.0,12.0
0.0,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,3.0,52.0,1.0
1.0,M,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,2.0,48.0,11.0
1.0,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,26.183612270741428,2.122408180494285
0.0,F,Y,Y,1,171000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,1,Nan,3.0,30.0,5.0
0.0,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,4.0,27.0,5.0
0.0,M,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Cooking staff,1.0,26.0,4.0
0.0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,37.0,2.0
1.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Laborers,1.0,41.10110086825425,5.747247829364373
1.0,F,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Laborers,2.0,32.88240162921667,4.588267752811115
0.0,M,Y,N,0,153000.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,Laborers,1.0,29.0,3.0
1.0,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,45.95464423883844,6.26133894029039
0.0,M,N,Y,1,231750.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,39.0,0.0
0.0,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2.0,43.0,7.0
1.0,M,N,Y,1,180000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,Nan,3.0,31.183715313259196,7.183715313259196
0.0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,30.0,6.0
1.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,2.0,39.58387516834147,2.0335500673365896
1.0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Nan,2.0,34.74816204332849,5.1788339938102155
1.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,2.0,37.0,1.0
1.0,F,N,Y,0,308452.03397259675,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,49.91020712329034,7.455103561645169
0.0,M,Y,Y,0,360000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Sales staff,2.0,27.0,0.0
0.0,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2.0,41.0,10.0
0.0,F,N,N,1,67500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Medicine staff,3.0,28.0,8.0
0.0,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,0,0,0,Managers,4.0,34.0,3.0
1.0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Drivers,1.0,27.33293178174821,1.9975906904892753
0.0,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,High skill tech staff,2.0,62.0,6.0
0.0,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,Laborers,1.0,44.0,5.0
0.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.0,8.0
1.0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,2.0,51.0,2.0
0.0,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,0,1,0,Drivers,2.0,29.0,2.0
0.0,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,Laborers,1.0,27.0,5.0
1.0,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,4.0,38.091125223763065,7.362123433658528
1.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2.0,39.723184472428834,4.0548682339794055
1.0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1.0,38.0,1.6958755155172571
1.0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Nan,2.0,38.58041944984602,1.6321677799384082
0.0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,34.0,10.0
1.0,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,1.0,41.0,3.3872758434434656
0.0,M,Y,Y,1,315000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Managers,2.0,44.0,2.0
1.0,M,Y,Y,0,214704.15853765616,Pensioner,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,50.79048442061602,4.869251349957059
0.0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,2.0,40.0,2.0
1.0,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Managers,4.0,46.571596773093965,7.786092739461416
0.0,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,3.0,25.0,6.0
1.0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,54.0,4.0
1.0,M,Y,Y,0,193894.5776794282,Working,Higher education,Married,House / apartment,0,0,0,Drivers,2.0,46.87683928761825,8.871934520636247
0.0,F,Y,N,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2.0,40.0,11.0
1.0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,33.94824777269221,4.232885022885046
1.0,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,0,0,Drivers,2.0,24.0,2.0
1.0,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Nan,3.0,34.0,5.0
1.0,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,38.42383434479604,6.59668404135723
1.0,F,N,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Security staff,1.0,52.107197783857735,4.9464011080711305
1.0,M,N,N,0,399420.6617329443,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,33.80073525882699,2.173431367843599
0.0,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,0,0,0,High skill tech staff,1.0,53.0,18.0
0.0,M,Y,N,0,121500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,0,0,Laborers,1.0,25.0,0.0
1.0,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Sales staff,1.0,31.0,0.0
1.0,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,Laborers,1.0,28.0,1.0
1.0,M,Y,Y,0,215900.2409664121,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2.0,32.66987955216112,10.561445845628718
1.0,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,42.0,6.0
0.0,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,Laborers,2.0,22.0,2.0
0.0,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3.0,33.0,7.0
1.0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,2.0,28.972672758648827,2.5034159051688967
0.0,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Cleaning staff,1.0,51.0,4.0
1.0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,54.68434596537368,5.920443155818439
1.0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Nan,2.0,32.932423689130964,3.1689407771725966
0.0,F,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,3.0,42.0,5.0
1.0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,52.0,4.0
0.0,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,Managers,4.0,41.0,3.0
1.0,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,36.73006929100327,1.1820046194002178
0.0,M,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2.0,50.0,1.0
0.0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,49.0,5.0
1.0,F,Y,Y,1,267441.97403478186,Working,Higher education,Married,House / apartment,0,0,0,Accountants,3.0,31.294649356521255,5.568450214492915
1.0,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,37.62699427133005,9.906748567832512
0.0,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,4.0,27.0,3.0
1.0,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,47.33234610855092,1.776461478067898
1.0,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Sales staff,2.0,41.02735585777583,12.0
1.0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,54.60840322762205,2.174790317133849
0.0,F,N,N,1,126000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Nan,2.0,53.0,1.0
1.0,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,Laborers,1.0,42.44738834192248,1.138152914519379
0.0,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3.0,39.0,4.0
0.0,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0,0,0,Laborers,1.0,42.0,8.0
1.0,F,N,Y,0,92497.46287402493,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,56.549917497833185,2.890016500433363
1.0,F,Y,Y,0,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,1,Laborers,2.0,38.02646776679102,8.017645177860683
1.0,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Nan,2.0,30.0,2.0
0.0,M,N,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,51.0,23.0
1.0,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,4.0,40.0,6.0
0.0,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3.0,40.0,2.0
1.0,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,Core staff,1.0,29.0,5.0
0.0,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,1.0,46.0,11.0
1.0,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,1.0,51.0,2.498847342436518
